,open,close,high,low
2021-04-27,61.970001,62.939999,63.299999,61.91
2021-04-26,62.060001,61.91,62.310001,60.66
2021-04-23,61.650002,62.139999,62.43,61.25
2021-04-22,61.110001,61.43,61.869999,60.610001
2021-04-21,62.389999,61.349998,62.560001,60.860001
2021-04-20,63.470001,62.439999,64.25,61.5
2021-04-19,62.98,63.380001,63.630001,62.630001
2021-04-16,63.32,63.130001,63.880001,62.830002
2021-04-15,62.830002,63.459999,63.57,62.529999
2021-04-14,60.439999,63.150002,63.439999,60.380001
2021-04-13,59.639999,60.18,60.59,59.639999
2021-04-12,59.349998,59.700001,60.77,58.73
2021-04-09,59.759998,59.32,59.950001,59.099998
2021-04-08,59.52,59.599998,59.93,58.82
2021-04-07,59.259998,59.77,60.040001,58.119999
2021-04-06,58.799999,59.330002,60.900002,58.619999
2021-04-05,61.5,58.650002,61.5,57.630001
2021-04-01,59.490002,61.450001,61.75,58.860001
2021-03-31,60.450001,59.16,61.169998,58.849998
2021-03-30,61.959999,60.549999,62.27,59.939999
