,open,close,high,low
2021-09-24,581.5,575.25,581.5,565.75
2021-09-23,569.0,580.0,590.0,561.5
2021-09-22,535.75,557.75,557.75,533.0
2021-09-21,530.5,532.75,537.25,525.75
2021-09-20,542.0,532.25,545.0,525.25
2021-09-17,550.5,542.75,556.5,540.75
2021-09-16,543.0,551.5,564.0,540.5
2021-09-15,516.0,539.25,540.0,516.0
2021-09-14,497.5,506.0,506.0,497.5
2021-09-13,502.0,492.25,503.0,492.25
2021-09-10,487.5,487.5,487.5,487.5
2021-09-09,483.75,483.75,483.75,483.75
2021-09-08,495.0,495.0,495.0,493.0
2021-09-07,500.0,495.5,500.0,495.5
2021-09-03,514.0,506.5,514.0,506.5
2021-09-02,506.75,506.75,506.75,506.75
2021-09-01,501.25,501.25,501.25,501.25
2021-08-31,496.25,496.25,496.25,496.25
2021-08-30,523.25,509.25,533.25,509.25
2021-08-27,509.75,518.0,520.25,509.75
2021-08-26,519.0,509.25,521.75,509.25
2021-08-25,502.75,515.75,518.0,502.75
2021-08-24,517.75,509.0,517.75,507.0
2021-08-23,503.25,509.5,509.5,500.5
2021-08-20,489.75,495.0,503.5,487.75
2021-08-19,493.75,492.25,493.75,483.75
2021-08-18,502.25,494.25,504.0,494.25
2021-08-17,503.5,507.5,519.75,497.25
2021-08-16,494.25,500.0,508.75,494.25
2021-08-13,467.25,494.25,494.25,467.25
2021-08-12,462.25,469.25,475.0,460.25
2021-08-11,464.0,460.5,467.0,457.5
2021-08-10,466.25,467.25,468.5,462.0
2021-08-09,464.25,468.75,475.0,463.0
2021-08-06,460.0,467.25,473.5,458.5
2021-08-05,449.25,460.5,467.5,449.25
2021-08-04,445.5,444.0,448.5,441.0
2021-08-03,446.5,445.0,449.0,444.25
2021-08-02,442.75,447.0,452.75,441.0
2021-07-30,462.0,446.75,462.0,446.25
2021-07-29,464.25,463.75,468.25,463.75
2021-07-28,466.5,466.25,470.5,461.5
2021-07-27,465.0,465.75,468.5,461.5
2021-07-26,462.0,462.0,462.25,450.25
2021-07-23,455.0,461.5,465.25,455.0
2021-07-22,454.25,454.5,454.5,436.0
2021-07-21,454.0,454.75,465.0,453.5
2021-07-20,431.75,450.75,452.0,431.75
2021-07-19,437.25,431.75,443.0,425.5
2021-07-16,439.75,436.0,443.0,430.5
2021-07-15,432.75,439.5,440.0,424.0
2021-07-14,425.25,425.25,425.25,425.25
2021-07-13,425.25,425.25,425.25,425.25
2021-07-12,409.0,409.0,409.0,409.0
2021-07-09,396.25,396.25,396.25,396.25
2021-07-08,385.75,385.75,385.75,385.75
2021-07-07,381.0,381.0,381.0,381.0
2021-07-06,378.25,378.25,378.25,378.25
2021-07-02,394.5,394.5,394.5,394.5
2021-07-01,393.5,393.5,393.5,393.5
2021-06-30,384.75,384.0,385.5,372.0
2021-06-29,385.0,377.25,389.5,374.0
2021-06-28,377.75,385.25,388.75,377.75
2021-06-25,375.75,377.5,383.0,373.25
2021-06-24,365.5,376.5,378.75,356.25
2021-06-23,361.0,365.5,366.5,358.5
2021-06-22,366.0,360.25,370.5,357.25
2021-06-21,369.5,363.5,370.0,360.25
2021-06-18,366.0,370.0,374.0,365.75
2021-06-17,378.0,365.75,379.5,365.0
2021-06-16,367.25,375.25,379.5,365.75
2021-06-15,368.5,365.5,369.75,355.5
2021-06-14,384.5,368.75,384.5,365.25
2021-06-11,388.25,381.25,395.0,380.0
2021-06-10,397.0,388.25,398.0,387.75
2021-06-09,408.0,396.0,408.0,393.75
2021-06-08,402.0,408.0,409.25,399.25
2021-06-07,395.25,402.25,408.0,391.75
2021-06-04,378.25,394.75,398.75,377.25
2021-06-03,385.75,380.0,388.0,374.75
2021-06-02,383.25,384.0,387.0,377.75
2021-06-01,379.25,384.75,388.75,376.25
2021-05-28,374.0,377.5,380.0,371.25
2021-05-27,365.0,372.75,377.75,363.0
2021-05-26,361.0,364.75,367.25,358.25
2021-05-25,362.5,360.75,364.25,355.0
2021-05-24,358.5,357.25,365.25,354.25
2021-05-21,356.5,356.0,358.5,354.25
2021-05-20,353.5,358.25,363.75,351.25
2021-05-19,360.0,353.75,360.0,350.5
2021-05-18,366.0,356.5,366.0,354.0
2021-05-17,368.5,360.5,375.75,357.5
2021-05-14,363.75,363.75,363.75,363.75
2021-05-13,363.75,363.75,363.75,363.75
2021-05-12,380.75,380.75,380.75,380.75
2021-05-11,403.75,400.25,403.75,400.25
2021-05-10,403.0,403.0,403.0,403.0
2021-05-07,405.5,405.5,405.5,405.5
2021-05-06,409.25,409.25,409.25,409.25
2021-05-05,406.25,406.75,406.75,406.25
2021-05-04,401.5,401.5,401.5,401.5
2021-05-03,399.25,399.25,399.25,399.25
2021-04-30,393.75,401.0,401.0,393.75
2021-04-29,396.5,396.25,399.75,392.5
2021-04-28,403.5,398.75,405.0,393.75
2021-04-27,407.0,403.5,410.0,402.0
2021-04-26,399.0,405.75,408.0,399.0
